record_index,reason,status,imu_samples,imu_gap_ns,input_points,filtered_points,queries,accepted_residuals,residual_rms,iterations,final_increment_norm,map_points,prediction_us,deskew_us,preprocessing_us,residual_build_us,ikfom_update_us,map_insert_crop_us,snapshot_us,total_processing_us
144,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,14,6344823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245214991884258 current_scan_start_ns=1701245214991620779 current_scan_end_ns=1701245215024255779 overlap_duration_ns=263479 scan_index=20,COLLECTING_IMU,14,6344823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,14,6097233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,7,6042000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,8,6441827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,8,6282941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,8,6255742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,7,6050873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245215225376156 current_scan_start_ns=1701245215225139618 current_scan_end_ns=1701245215257774618 overlap_duration_ns=236538 scan_index=27,COLLECTING_IMU,7,6050873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,14,6209376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245215291913536 current_scan_start_ns=1701245215291577578 current_scan_end_ns=1701245215324212578 overlap_duration_ns=335958 scan_index=29,COLLECTING_IMU,14,6209376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,14,6145980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,7,6143463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,8,6094636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,SCAN_PRECEDES_IMU_INITIALIZATION_EPOCH,INITIALIZING_MAP,8,6161498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,INITIAL_MAP_REFERENCE_CAPTURED,INITIALIZING_MAP,8,6161498,6528,2206,0,0,0,0,0,0,167,888,218,0,0,0,0,0
253,IKFOM_LIDAR_UPDATE_NOT_CONVERGED,INITIALIZING_MAP,8,6181429,6528,641,641,185,0.128659,10,0.0177399,0,189,1132,115,8720,9811,0,0,0
259,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245215525449302 current_scan_start_ns=1701245215525070429 current_scan_end_ns=1701245215557705429 overlap_duration_ns=378873 scan_index=36,INITIALIZING_MAP,8,6181429,6528,641,641,185,0.128659,10,0.0177399,0,189,1132,115,8720,9811,0,0,0
266,,TRACKING,13,6140687,6528,2196,2196,1426,0.104139,6,0.000939151,3842,270,1082,270,23908,29172,24307,254,55546
273,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245215591902282 current_scan_start_ns=1701245215591532469 current_scan_end_ns=1701245215624167469 overlap_duration_ns=369813 scan_index=38,TRACKING,13,6140687,6528,2196,2196,1426,0.104139,6,0.000939151,3842,270,1082,270,23908,29172,24307,254,55546
280,,TRACKING,14,6264639,6528,2064,2064,1653,0.0821793,7,0.00132941,5101,275,995,272,27112,34003,2671,254,38459
286,,TRACKING,7,6153689,6528,2224,2224,1828,0.0820165,6,0.000122784,6498,141,1107,266,29026,35751,2823,254,40343
293,,TRACKING,8,6240609,6528,648,648,150,0.152912,5,2.90041e-05,7012,168,1096,121,5150,5651,1693,254,8859
300,,TRACKING,8,6155710,6528,2072,2072,1759,0.0730036,10,1.6103e-05,8092,157,1147,265,45656,56284,2473,254,60526
307,,TRACKING,8,6072066,6528,2126,2126,1855,0.0597508,6,0.000633811,8981,166,1083,284,28555,35621,2197,254,39630
314,,TRACKING,8,6092615,6528,689,689,537,0.083543,4,4.24771e-05,9308,163,1090,127,6247,7528,1129,254,10187
320,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245215825384643 current_scan_start_ns=1701245215825079441 current_scan_end_ns=1701245215857714441 overlap_duration_ns=305202 scan_index=45,TRACKING,8,6092615,6528,689,689,537,0.083543,4,4.24771e-05,9308,163,1090,127,6247,7528,1129,254,10187
327,,TRACKING,13,6327435,6528,2045,2045,1815,0.0603557,7,2.61918e-06,10086,268,1088,261,32198,40080,2122,254,44051
334,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245215891864088 current_scan_start_ns=1701245215891565561 current_scan_end_ns=1701245215924200561 overlap_duration_ns=298527 scan_index=47,TRACKING,13,6327435,6528,2045,2045,1815,0.0603557,7,2.61918e-06,10086,268,1088,261,32198,40080,2122,254,44051
341,,TRACKING,14,6327435,6528,2005,2005,1776,0.0677957,5,0.000458005,10869,270,1066,266,23372,28783,2274,254,32925
348,,TRACKING,7,6060256,6528,2070,2070,1887,0.0567379,4,1.89749e-05,11592,139,1042,268,18619,23197,2194,1019,28156
354,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245215991404321 current_scan_start_ns=1701245215991218328 current_scan_end_ns=1701245216023853328 overlap_duration_ns=185993 scan_index=50,TRACKING,7,6060256,6528,2070,2070,1887,0.0567379,4,1.89749e-05,11592,139,1042,268,18619,23197,2194,1019,28156
361,,TRACKING,14,6213827,6528,1937,1937,1681,0.066663,6,0.00080908,12303,284,1064,260,27580,33458,2205,1019,37526
368,,TRACKING,8,6103468,6528,2121,2121,1950,0.0500243,4,0.000171151,12878,154,1034,269,19966,24746,2184,1019,28720
375,,TRACKING,8,6162657,6528,645,645,546,0.0708964,3,0.000155466,13080,164,1082,136,4875,5851,774,1019,8182
381,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245216125378874 current_scan_start_ns=1701245216124831676 current_scan_end_ns=1701245216157466676 overlap_duration_ns=547198 scan_index=54,TRACKING,8,6162657,6528,645,645,546,0.0708964,3,0.000155466,13080,164,1082,136,4875,5851,774,1019,8182
388,,TRACKING,13,6343167,6528,2188,2188,2001,0.0511195,4,0.000385677,13677,258,1086,276,20992,26058,2435,1019,30383
395,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245216191898849 current_scan_start_ns=1701245216191557407 current_scan_end_ns=1701245216224192407 overlap_duration_ns=341442 scan_index=56,TRACKING,13,6343167,6528,2188,2188,2001,0.0511195,4,0.000385677,13677,258,1086,276,20992,26058,2435,1019,30383
402,,TRACKING,14,6095637,6528,1715,1715,1472,0.0591798,5,0.000208352,14181,294,1072,238,21266,25644,1879,1019,29376
409,,TRACKING,8,6176446,6528,2102,2102,1970,0.0459673,4,0.000365854,14716,158,1079,286,21081,26577,2472,1019,30960
416,,TRACKING,7,6010196,6528,878,878,695,0.0654959,3,0.000261869,14932,155,1141,422,7203,8581,1350,1019,11967
422,,TRACKING,8,6118745,6528,1680,1680,1432,0.0607785,3,5.92436e-05,15383,180,1159,289,14248,17058,1973,1019,20915
429,,TRACKING,8,6066391,6528,2065,2065,1942,0.0407222,3,0.000314436,15782,174,1184,297,16479,20350,2187,1019,24566
436,,TRACKING,8,7028744,6528,1024,1024,857,0.0589812,4,6.58078e-07,16017,175,1241,160,11650,13958,1163,1589,18544
442,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245216425440099 current_scan_start_ns=1701245216425082684 current_scan_end_ns=1701245216457717684 overlap_duration_ns=357415 scan_index=63,TRACKING,8,7028744,6528,1024,1024,857,0.0589812,4,6.58078e-07,16017,175,1241,160,11650,13958,1163,1589,18544
449,,TRACKING,13,6228599,6528,2003,2003,1894,0.0432909,3,0.000290489,16433,291,1194,318,16649,20585,2155,1589,24910
456,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245216491645363 current_scan_start_ns=1701245216491551161 current_scan_end_ns=1701245216524186161 overlap_duration_ns=94202 scan_index=65,TRACKING,13,6228599,6528,2003,2003,1894,0.0432909,3,0.000290489,16433,291,1194,318,16649,20585,2155,1589,24910
463,,TRACKING,14,6325155,6528,1573,1573,1342,0.0536606,4,0.000196776,16758,306,1189,282,18605,22252,2006,1589,26394
470,,TRACKING,8,6062668,6528,1893,1893,1799,0.0358493,3,0.00022652,16997,174,1178,303,15106,18758,1981,1589,22770
476,,TRACKING,7,6123301,6528,1246,1246,1034,0.0484004,3,1.01416e-05,17150,154,1179,206,11053,13208,1359,1589,16386
483,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245216625165489 current_scan_start_ns=1701245216624962807 current_scan_end_ns=1701245216657597807 overlap_duration_ns=202682 scan_index=69,TRACKING,7,6123301,6528,1246,1246,1034,0.0484004,3,1.01416e-05,17150,154,1179,206,11053,13208,1359,1589,16386
490,,TRACKING,14,6268920,6528,1952,1952,1861,0.0333399,3,0.000135393,17430,317,1196,310,15610,19438,1958,1589,23527
497,,TRACKING,8,6163277,6528,1358,1358,1171,0.0492059,4,2.35226e-06,17636,175,1200,234,16168,19346,1611,1589,22829
504,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245216725390699 current_scan_start_ns=1701245216725092173 current_scan_end_ns=1701245216757727173 overlap_duration_ns=298526 scan_index=72,TRACKING,8,6163277,6528,1358,1358,1171,0.0492059,4,2.35226e-06,17636,175,1200,234,16168,19346,1611,1589,22829
510,,TRACKING,13,6225605,6528,1965,1965,1882,0.0354527,3,0.00015604,17847,298,1237,332,15817,19651,1792,1589,23626
517,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245216791842726 current_scan_start_ns=1701245216791709185 current_scan_end_ns=1701245216824344185 overlap_duration_ns=133541 scan_index=74,TRACKING,13,6225605,6528,1965,1965,1882,0.0354527,3,0.00015604,17847,298,1237,332,15817,19651,1792,1589,23626
524,,TRACKING,14,6225605,6528,1273,1273,1029,0.0504711,4,5.06924e-05,18026,299,1223,213,15611,18448,1482,1589,21968
531,,TRACKING,8,6156349,6528,1939,1939,1840,0.0345846,3,4.55282e-05,18246,177,1180,309,15539,19337,2065,1589,23422
538,,TRACKING,7,6198552,6528,1533,1533,1278,0.047252,3,2.94344e-05,18439,160,1198,239,13878,16462,1712,1983,22043
544,,TRACKING,8,6198552,6528,1131,1131,931,0.065349,3,6.36158e-05,18707,181,1225,230,10658,12613,1486,1983,15973
551,,TRACKING,8,6111818,6528,2044,2044,1917,0.0406458,3,0.000362052,19017,175,1186,344,17299,21236,2081,1983,25335
558,,TRACKING,8,6106792,6528,1551,1551,1300,0.0578792,3,0.000329582,19330,178,1195,239,14347,16987,2018,1983,20929
565,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245217025377300 current_scan_start_ns=1701245217025070190 current_scan_end_ns=1701245217057705190 overlap_duration_ns=307110 scan_index=81,TRACKING,8,6106792,6528,1551,1551,1300,0.0578792,3,0.000329582,19330,178,1195,239,14347,16987,2018,1983,20929
572,,TRACKING,14,6260632,6528,1983,1983,1867,0.0393241,3,0.000127089,19642,306,1220,317,16790,20692,2255,1983,25150
578,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245217091874388 current_scan_start_ns=1701245217091569901 current_scan_end_ns=1701245217124204901 overlap_duration_ns=304487 scan_index=83,TRACKING,14,6260632,6528,1983,1983,1867,0.0393241,3,0.000127089,19642,306,1220,317,16790,20692,2255,1983,25150
585,,TRACKING,13,6253282,6528,909,909,741,0.0478141,4,1.32828e-06,19745,284,1189,184,10918,12864,1138,1983,15883
592,,TRACKING,8,6108772,6528,2098,2098,1945,0.0404347,3,0.00019304,20085,175,1186,311,17695,21684,2864,1983,26508
599,,TRACKING,8,6043175,6528,1751,1751,1502,0.0486809,3,0.000226803,20392,174,1198,334,15813,18901,2232,1983,23166
605,,TRACKING,7,6035877,6528,830,830,658,0.0512716,3,1.85274e-06,20527,147,1214,170,7625,8998,1056,1983,11794
612,,TRACKING,8,6232288,6528,2059,2059,1925,0.0395899,3,4.19555e-05,20830,174,1187,346,17402,21332,2105,1983,25464
619,,TRACKING,8,7853394,6528,1884,1884,1625,0.0542263,3,0.000107976,21186,177,1203,316,16825,20018,2525,2236,26835
626,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245217325351503 current_scan_start_ns=1701245217325094461 current_scan_end_ns=1701245217357729461 overlap_duration_ns=257042 scan_index=90,TRACKING,8,7853394,6528,1884,1884,1625,0.0542263,3,0.000107976,21186,177,1203,316,16825,20018,2525,2236,26835
633,,TRACKING,14,7853394,6528,2011,2011,1863,0.036862,3,9.40213e-05,21408,292,1168,360,16980,20634,2097,2236,24931
639,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245217391843345 current_scan_start_ns=1701245217391524553 current_scan_end_ns=1701245217424159553 overlap_duration_ns=318792 scan_index=92,TRACKING,14,7853394,6528,2011,2011,1863,0.036862,3,9.40213e-05,21408,292,1168,360,16980,20634,2097,2236,24931
646,,TRACKING,13,7241891,6528,750,750,587,0.0475553,3,0.000240506,21484,283,1204,173,6862,8092,954,2236,10913
653,,TRACKING,8,6075007,6528,2082,2082,1897,0.0415694,3,0.000208087,21781,168,1206,315,18155,22028,2432,2236,26447
660,,TRACKING,8,6127479,6528,2084,2084,1808,0.0488665,3,4.72806e-05,22096,176,1195,311,18970,22590,2644,2236,27291
666,,TRACKING,7,6067102,6528,692,692,517,0.0492124,3,6.6785e-05,22173,146,1184,152,6097,7139,746,2236,9555
673,,TRACKING,8,6200264,6528,2085,2085,1873,0.0427952,3,0.000130929,22448,170,1217,323,18504,22333,2917,2236,27258
680,,TRACKING,8,6031271,6528,2048,2048,1794,0.0456858,3,0.000183179,22744,167,1182,313,18886,22566,2538,2236,27130
687,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245217625384357 current_scan_start_ns=1701245217625072002 current_scan_end_ns=1701245217657707002 overlap_duration_ns=312355 scan_index=99,TRACKING,8,6031271,6528,2048,2048,1794,0.0456858,3,0.000183179,22744,167,1182,313,18886,22566,2538,2236,27130
694,,TRACKING,14,6084160,6528,2166,2166,1951,0.0378118,3,0.000188484,22977,296,1211,332,19583,23706,2521,2236,28444
700,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245217691833284 current_scan_start_ns=1701245217691550970 current_scan_end_ns=1701245217724185970 overlap_duration_ns=282314 scan_index=101,TRACKING,14,6084160,6528,2166,2166,1951,0.0378118,3,0.000188484,22977,296,1211,332,19583,23706,2521,2236,28444
707,,TRACKING,13,6186815,6528,642,642,491,0.042177,3,8.90049e-05,23022,273,1185,146,5550,6548,646,2236,8998
714,,TRACKING,8,6174341,6528,2189,2189,1954,0.0430836,3,0.000385522,23306,193,1226,381,20494,25000,2808,2593,32751
721,,TRACKING,8,6240216,6528,2051,2051,1808,0.0411965,2,0.000261392,23567,174,1156,321,11928,14311,2530,2593,18887
727,,TRACKING,7,6066331,6528,596,596,462,0.0439218,3,5.42213e-05,23616,148,1210,161,5194,6099,560,2593,8345
734,,TRACKING,8,6026715,6528,2215,2215,1964,0.0389344,3,0.000118459,23862,167,1193,322,20414,24396,2735,2593,29134
741,,TRACKING,8,6076210,6528,2077,2077,1867,0.0391577,3,0.000183961,24122,168,1191,323,19407,23216,2576,2593,27860
748,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245217925356891 current_scan_start_ns=1701245217925069571 current_scan_end_ns=1701245217957704571 overlap_duration_ns=287320 scan_index=108,TRACKING,8,6076210,6528,2077,2077,1867,0.0391577,3,0.000183961,24122,168,1191,323,19407,23216,2576,2593,27860
755,,TRACKING,14,6322338,6528,2205,2205,1936,0.0410272,3,0.000213437,24376,295,1198,346,20466,24585,2722,2593,29531
761,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245217991874960 current_scan_start_ns=1701245217991471529 current_scan_end_ns=1701245218024106529 overlap_duration_ns=403431 scan_index=110,TRACKING,14,6322338,6528,2205,2205,1936,0.0410272,3,0.000213437,24376,295,1198,346,20466,24585,2722,2593,29531
768,,TRACKING,13,6154549,6528,511,511,394,0.0444634,3,6.62763e-05,24413,287,1261,138,4438,5179,506,2593,7557
775,,TRACKING,8,6160570,6528,2176,2176,1868,0.0412318,3,0.000308483,24668,173,1223,343,20810,24617,2899,2593,29554
782,,TRACKING,8,6138127,6528,2195,2195,1951,0.0401463,3,5.34884e-05,24879,166,1184,346,19850,23868,3006,2593,28937
789,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245218125148800 current_scan_start_ns=1701245218124939680 current_scan_end_ns=1701245218157574680 overlap_duration_ns=209120 scan_index=114,TRACKING,8,6138127,6528,2195,2195,1951,0.0401463,3,5.34884e-05,24879,166,1184,346,19850,23868,3006,2593,28937
795,,TRACKING,13,6064567,6528,1977,1977,1738,0.0442282,3,0.000237758,25091,333,1190,300,18600,22112,2632,2593,26949
802,,TRACKING,8,6248041,6528,2284,2284,2053,0.0381469,3,7.8961e-05,25298,159,1168,551,18253,21830,2087,2376,28726
809,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245218225391653 current_scan_start_ns=1701245218225128174 current_scan_end_ns=1701245218257763174 overlap_duration_ns=263479 scan_index=117,TRACKING,8,6248041,6528,2284,2284,2053,0.0381469,3,7.8961e-05,25298,159,1168,551,18253,21830,2087,2376,28726
816,,TRACKING,14,6309951,6528,1889,1889,1600,0.0403188,3,0.000246985,25469,257,958,267,14130,16740,1835,2376,20409
822,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245218291860607 current_scan_start_ns=1701245218291592598 current_scan_end_ns=1701245218324227598 overlap_duration_ns=268009 scan_index=119,TRACKING,14,6309951,6528,1889,1889,1600,0.0403188,3,0.000246985,25469,257,958,267,14130,16740,1835,2376,20409
829,,TRACKING,13,6231645,6528,702,702,519,0.0453367,3,5.96241e-07,25518,234,986,131,5196,6065,628,2376,8203
836,,TRACKING,8,6123249,6528,1814,1814,1492,0.0456085,3,0.00043174,25709,137,985,288,14787,17456,2036,2376,21163
843,,TRACKING,8,6057319,6528,2221,2221,2006,0.0362955,3,0.000128342,25903,152,1088,312,18373,22140,2330,2376,26391
850,,TRACKING,8,6176819,6528,784,784,583,0.0429932,3,0.000100289,25951,177,1134,159,6875,7997,783,2376,10458
856,,TRACKING,7,6199429,6528,1785,1785,1501,0.041962,3,0.000153095,26129,138,1127,278,15650,18551,2183,2376,22606
863,,TRACKING,8,6233088,6528,2108,2108,1936,0.0332534,3,5.66469e-05,26298,157,1129,332,17333,21024,2127,2376,25119
870,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245218525358942 current_scan_start_ns=1701245218525099039 current_scan_end_ns=1701245218557734039 overlap_duration_ns=259903 scan_index=126,TRACKING,8,6233088,6528,2108,2108,1936,0.0332534,3,5.66469e-05,26298,157,1129,332,17333,21024,2127,2376,25119
877,,TRACKING,14,6190673,6528,1782,1782,1457,0.0453271,3,0.000155294,26490,327,1144,375,17227,20139,2228,2376,24618
884,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245218591842678 current_scan_start_ns=1701245218591540575 current_scan_end_ns=1701245218624175575 overlap_duration_ns=302103 scan_index=128,TRACKING,14,6190673,6528,1782,1782,1457,0.0453271,3,0.000155294,26490,327,1144,375,17227,20139,2228,2376,24618
890,,TRACKING,13,6190673,6528,983,983,723,0.0424716,3,8.07651e-07,26552,272,1183,204,9121,10539,1170,2376,13601
897,,TRACKING,8,6124635,6528,1685,1685,1327,0.0440018,3,0.000193937,26708,177,1195,261,16318,19049,2112,2922,25955
904,,TRACKING,8,7597871,6528,2060,2060,1895,0.0356979,3,5.14744e-05,26889,167,1188,348,17996,21920,2158,2922,26140
911,,TRACKING,8,6168447,6528,1087,1087,849,0.0431537,2,7.18847e-05,26959,193,1218,199,7224,8417,1304,2922,11566
917,,TRACKING,8,6142063,6528,1593,1593,1282,0.0452435,3,0.000121873,27087,181,1176,242,13574,15840,1713,2922,19363
924,,TRACKING,8,6041191,6528,1967,1967,1855,0.0322715,3,6.09843e-05,27234,133,930,271,13441,16456,1614,2922,19706
931,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245218825455454 current_scan_start_ns=1701245218825052977 current_scan_end_ns=1701245218857687977 overlap_duration_ns=402477 scan_index=135,TRACKING,8,6041191,6528,1967,1967,1855,0.0322715,3,6.09843e-05,27234,133,930,271,13441,16456,1614,2922,19706
938,,TRACKING,13,6166832,6528,1519,1519,1189,0.0455857,3,0.000121105,27378,228,961,222,12363,14366,1637,2922,17673
945,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245218891846683 current_scan_start_ns=1701245218891597509 current_scan_end_ns=1701245218924232509 overlap_duration_ns=249174 scan_index=137,TRACKING,13,6166832,6528,1519,1519,1189,0.0455857,3,0.000121105,27378,228,961,222,12363,14366,1637,2922,17673
952,,TRACKING,13,6166832,6528,1215,1215,938,0.0424419,3,0.000222,27446,233,1030,199,10522,12210,1323,2922,15208
958,,TRACKING,8,6217267,6528,1305,1305,1022,0.0417049,3,0.000106725,27524,147,1056,208,11190,13021,1558,2922,16186
965,,TRACKING,8,6316720,6528,1937,1937,1795,0.0290348,3,0.000265495,27625,148,1021,307,14004,17121,1608,2922,20503
972,,TRACKING,8,6132002,6528,1273,1273,970,0.0416661,3,7.68535e-05,27699,145,1031,210,11928,13733,1452,2922,16835
978,,TRACKING,8,6274929,6528,1260,1260,955,0.0439864,3,0.000249825,27768,148,1057,200,11167,12924,1398,3261,19181
985,,TRACKING,8,6212750,6528,1985,1985,1831,0.0285052,3,0.000111386,27876,165,1094,345,15669,19064,1694,3261,22678
992,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245219125353601 current_scan_start_ns=1701245219125086784 current_scan_end_ns=1701245219157721784 overlap_duration_ns=266817 scan_index=144,TRACKING,8,6212750,6528,1985,1985,1831,0.0285052,3,0.000111386,27876,165,1094,345,15669,19064,1694,3261,22678
999,,TRACKING,13,6044764,6528,1193,1193,889,0.0421245,3,8.77369e-05,27949,243,1039,243,9846,11324,1259,3261,14412
1006,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245219191854503 current_scan_start_ns=1701245219191522598 current_scan_end_ns=1701245219224157598 overlap_duration_ns=331905 scan_index=146,TRACKING,13,6044764,6528,1193,1193,889,0.0421245,3,8.77369e-05,27949,243,1039,243,9846,11324,1259,3261,14412
1013,,TRACKING,14,6250900,6528,1512,1512,1206,0.0435168,3,0.000466424,28085,228,933,210,11320,13201,1812,3261,16648
1019,,TRACKING,7,6125551,6528,1021,1021,724,0.0436858,3,0.00017349,28130,113,878,189,7931,9024,899,3261,11319
1026,,TRACKING,8,6154492,6528,2011,2011,1870,0.0322437,3,0.000329621,28234,131,930,292,13194,16104,1521,3261,19233
1033,,TRACKING,8,6192102,6528,1641,1641,1303,0.0467406,3,0.000136339,28377,126,909,237,12911,14978,1776,3261,18291
1040,,TRACKING,8,6109822,6528,1025,1025,748,0.0415083,3,9.12042e-05,28434,131,933,173,7939,9082,893,3261,11370
